Simulation_ID,Directory,File,Chain,Type,State,Role,Partner,CoFactor_Name,CoFactor_aC_Dist,CoFactor_ActLoop_Dist,Interface_C_Lobe_Donor_Dist,Interface_N_Lobe_Rec_Dist,R_Spine,C_Spine,C_Helix,Shell_State,Spatial,Dihedral,ActLoop_NT,ActLoop_CT,Phi_D,Psi_D,Cleft_Gape_Dist,Mg_Hijack_Dist,Substrate_Clearance_Angle,D1_Dist,D2_Dist,SB_Dist,HRD_ATP_Dist,DFG_Mg_Dist,DFG_ATP_Dist,PLoop_ATP_Dist,aCb4_aE_Dist,Spine_Bridge_Dist,V104_RS2_Dist,I150_HRD_Dist,Shell_M118_M120_Dist,Y156_N99_Dist,K105_E107_Dist,K105_E121_Dist,K105_N99_Dist,D220_HRD_Dist,ipTM,pTM,PAE_A_to_B,PAE_B_to_A,PAE_Mean_AB,Clean_Sim_ID,Condition_designed,Physical_Chain_State,Condition_reviewed,Sim_Has_Mismatch,Actual_Target_Apo,Physical_State,Condition_clean,Condition_physical,Condition,Macro_State,Binary_State,Binary_C_Helix,Binary_R_Spine,Binary_Spatial
a-csk-wtcat-holo_b-src-wtcat-holo_seed-744450_sample-3_model,a-csk-wtcat-holo_b-src-wtcat-holo/seed-744450_sample-3,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,D,NA,NA,NA,9.82,2.57,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,58.88,21.61,13.88,10.35,133.47,5.43,13.25,14.25,3.38,1.98,2.54,3.03,3.5,4.16,7.08,10.27,4.21,9.59,3.93,3.64,3.22,3.66,0.86,0.89,9.17,10.25,9.71,a-csk-wtcat-holo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-holo",holo,"csk-wtcat-holo
src-wtcat-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",State 7,Other,Other,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-holo_seed-744450_sample-4_model,a-csk-wtcat-holo_b-src-wtcat-holo/seed-744450_sample-4,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,D,NA,NA,NA,10.27,2.5,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTout,57.1,21.39,13.64,10.2,136.96,5.37,13.19,14.51,3.46,1.84,2.54,2.83,3.47,4.27,7.05,10.23,4.1,9.53,3.9,4.01,3.24,3.6,0.87,0.89,8.96,10.11,9.54,a-csk-wtcat-holo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-holo",holo,"csk-wtcat-holo
src-wtcat-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",State 8,Other,Other,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-holo_seed-801039_sample-0_model,a-csk-wtcat-holo_b-src-wtcat-holo/seed-801039_sample-0,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,D,NA,NA,NA,9.47,2.6,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,58.11,21.06,13.69,10.48,137.37,5.36,13.34,14.12,2.92,1.82,2.22,3.17,3.55,3.83,7.14,10.31,4.12,9.47,3.99,3.84,3.21,3.6,0.87,0.89,9.2,10.24,9.72,a-csk-wtcat-holo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-holo",holo,"csk-wtcat-holo
src-wtcat-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",State 7,Other,Other,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-holo_seed-801039_sample-1_model,a-csk-wtcat-holo_b-src-wtcat-holo/seed-801039_sample-1,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,D,NA,NA,NA,11.03,2.47,Intact,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,57.5,22.46,13.37,10.36,132.53,5.46,13.17,13.57,2.96,1.94,2.44,3.05,3.49,3.94,7.13,10.19,4.09,9.4,3.88,3.95,3.29,3.57,0.86,0.89,9.25,10.15,9.7,a-csk-wtcat-holo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-holo",holo,"csk-wtcat-holo
src-wtcat-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",State 8,Other,Other,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-holo_seed-801039_sample-2_model,a-csk-wtcat-holo_b-src-wtcat-holo/seed-801039_sample-2,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,D,NA,NA,NA,9.59,2.67,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,58.84,19.56,14.05,10.46,136.48,5.34,13.35,13.77,3.52,1.87,2.61,3,3.38,4.14,7.17,10.37,4.02,9.64,3.99,3.95,3.34,3.64,0.86,0.88,9.43,10.38,9.91,a-csk-wtcat-holo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-holo",holo,"csk-wtcat-holo
src-wtcat-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",State 8,Other,Other,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-holo_seed-801039_sample-3_model,a-csk-wtcat-holo_b-src-wtcat-holo/seed-801039_sample-3,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,D,NA,NA,NA,9.42,2.61,Intact,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,59.08,22,13.66,10.39,137.32,5.3,13.36,14.3,3.22,1.78,2.54,3.06,3.44,4.04,7.11,10.36,4.15,9.55,3.95,3.94,3.2,3.65,0.87,0.89,9.07,10.05,9.56,a-csk-wtcat-holo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-holo",holo,"csk-wtcat-holo
src-wtcat-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",State 8,Other,Other,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-holo_seed-801039_sample-4_model,a-csk-wtcat-holo_b-src-wtcat-holo/seed-801039_sample-4,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,D,NA,NA,NA,9.44,2.5,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,58.35,23.18,13.32,10.41,129.63,5.2,13.09,14.17,3.17,1.94,2.49,3.09,3.43,4.04,7.16,10.2,4.12,9.49,3.93,4.01,3.15,3.62,0.87,0.89,9.16,10.19,9.68,a-csk-wtcat-holo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-holo",holo,"csk-wtcat-holo
src-wtcat-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",State 8,Other,Other,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-holo_seed-847546_sample-0_model,a-csk-wtcat-holo_b-src-wtcat-holo/seed-847546_sample-0,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,D,NA,NA,NA,10.24,2.54,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,58,20.31,13.87,10.46,141.5,5.39,13.29,13.5,2.89,1.71,2.11,3.05,3.44,3.85,7.09,10.31,4.18,9.55,4.01,3.64,3.26,3.61,0.87,0.89,9.17,10.23,9.7,a-csk-wtcat-holo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-holo",holo,"csk-wtcat-holo
src-wtcat-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",State 7,Other,Other,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-holo_seed-847546_sample-1_model,a-csk-wtcat-holo_b-src-wtcat-holo/seed-847546_sample-1,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,D,NA,NA,NA,9.55,2.51,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,56.82,22.77,13.73,10.45,134.89,5.33,13.27,14.23,3.34,1.89,2.41,3.33,3.52,4.02,7.11,10.19,4.2,9.51,3.95,3.77,3.11,3.61,0.86,0.88,9.24,10.53,9.88,a-csk-wtcat-holo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-holo",holo,"csk-wtcat-holo
src-wtcat-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",State 7,Other,Other,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-holo_seed-847546_sample-2_model,a-csk-wtcat-holo_b-src-wtcat-holo/seed-847546_sample-2,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,D,NA,NA,NA,9.66,2.63,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,56.02,23.66,13.8,10.31,130.55,5.3,13.28,13.73,4.56,1.79,2.43,2.25,3.52,4,7.14,10.31,4.13,9.54,4,4,3.23,3.6,0.86,0.88,9.11,10.41,9.76,a-csk-wtcat-holo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-holo",holo,"csk-wtcat-holo
src-wtcat-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",State 8,Other,Other,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-holo_seed-847546_sample-3_model,a-csk-wtcat-holo_b-src-wtcat-holo/seed-847546_sample-3,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,D,NA,NA,NA,11.05,2.52,Intact,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,57.36,22.97,13.12,10.14,133.91,5.29,13.11,14.15,3.51,1.78,2.51,3.19,3.51,4.07,7.1,10.31,4.29,9.55,3.97,3.76,3.36,3.62,0.87,0.89,9.08,10.21,9.64,a-csk-wtcat-holo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-holo",holo,"csk-wtcat-holo
src-wtcat-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",State 7,Other,Other,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-holo_seed-847546_sample-4_model,a-csk-wtcat-holo_b-src-wtcat-holo/seed-847546_sample-4,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,D,NA,NA,NA,10.15,2.58,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,59.7,20.82,13.9,10.67,136.62,5.46,13.41,14.54,3.06,1.69,2.48,3.3,3.49,3.91,7.18,10.25,4.2,9.46,3.93,4.02,3.19,3.64,0.87,0.89,9.01,10.13,9.57,a-csk-wtcat-holo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-holo",holo,"csk-wtcat-holo
src-wtcat-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",State 8,Other,Other,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-holo_seed-851824_sample-0_model,a-csk-wtcat-holo_b-src-wtcat-holo/seed-851824_sample-0,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,D,NA,NA,NA,10.22,2.47,Intact,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,57.42,22.08,13.42,10.19,133.28,5.48,13.12,13.87,3.21,1.85,2.5,2.98,3.46,4.13,7.12,10.2,4.1,9.65,4.02,3.6,3.22,3.61,0.87,0.89,9.13,10.07,9.6,a-csk-wtcat-holo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-holo",holo,"csk-wtcat-holo
src-wtcat-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",State 7,Other,Other,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-holo_seed-851824_sample-1_model,a-csk-wtcat-holo_b-src-wtcat-holo/seed-851824_sample-1,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,D,NA,NA,NA,10,2.59,Intact,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,57.08,20.6,13.71,10.56,128.01,5.49,13.14,13.8,3.83,1.97,2.57,3.27,3.46,3.96,7.16,10.34,4.12,9.54,4.03,3.99,4.17,3.65,0.87,0.89,9.08,10.16,9.62,a-csk-wtcat-holo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-holo",holo,"csk-wtcat-holo
src-wtcat-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",State 7,Other,Other,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-holo_seed-851824_sample-2_model,a-csk-wtcat-holo_b-src-wtcat-holo/seed-851824_sample-2,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,D,NA,NA,NA,9.74,2.62,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,59.73,23.06,13.84,10.66,132.32,5.37,13.23,14.7,3.08,2.01,2.74,3.27,3.55,4.12,7.13,10.36,4.21,9.5,3.91,3.84,3.19,3.58,0.87,0.89,8.95,10.36,9.65,a-csk-wtcat-holo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-holo",holo,"csk-wtcat-holo
src-wtcat-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",State 7,Other,Other,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-holo_seed-851824_sample-3_model,a-csk-wtcat-holo_b-src-wtcat-holo/seed-851824_sample-3,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,D,NA,NA,NA,9.72,2.57,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,57.72,20.29,14.03,10.33,134.81,5.41,13.35,13.52,3.54,1.88,2.6,3.06,3.48,4.18,7.11,10.34,4.08,9.54,3.93,4.04,3.25,3.65,0.87,0.89,9.11,10,9.55,a-csk-wtcat-holo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-holo",holo,"csk-wtcat-holo
src-wtcat-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",State 8,Other,Other,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-holo_seed-851824_sample-4_model,a-csk-wtcat-holo_b-src-wtcat-holo/seed-851824_sample-4,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,D,NA,NA,NA,9.74,2.6,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,58.15,21.52,13.72,10.42,134.6,5.59,13.17,14,3.07,1.9,2.54,3.31,3.45,4.14,7.16,10.39,4.1,9.64,3.91,3.97,3.22,3.61,0.87,0.89,9,10.11,9.55,a-csk-wtcat-holo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-holo",holo,"csk-wtcat-holo
src-wtcat-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",State 8,Other,Other,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-holo_seed-891445_sample-0_model,a-csk-wtcat-holo_b-src-wtcat-holo/seed-891445_sample-0,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,D,NA,NA,NA,10.17,2.59,Intact,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,57.73,22.67,13.59,9.66,132.49,5.47,13.13,16.01,4.01,2.07,2.95,2.55,3.47,4.65,7.08,10.38,4,9.58,3.94,3.57,3.21,3.62,0.87,0.89,9.19,10.17,9.68,a-csk-wtcat-holo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-holo",holo,"csk-wtcat-holo
src-wtcat-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",State 2,Other,Other,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-holo_seed-891445_sample-1_model,a-csk-wtcat-holo_b-src-wtcat-holo/seed-891445_sample-1,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,D,NA,NA,NA,10.55,2.62,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,55.74,23.44,14.08,10.56,137.81,5.35,13.38,14.22,3.16,1.87,2.64,3.37,3.51,4.05,7.03,10.4,4.01,9.53,3.93,3.68,3.22,3.6,0.87,0.89,9,9.97,9.48,a-csk-wtcat-holo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-holo",holo,"csk-wtcat-holo
src-wtcat-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",State 2,Other,Other,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-holo_seed-891445_sample-2_model,a-csk-wtcat-holo_b-src-wtcat-holo/seed-891445_sample-2,model.cif,A,CSK-WT,Active (BLAminus),N-lobe Receiver,D,NA,NA,NA,9.95,2.6,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,64.21,61.02,13.07,10.09,128.08,7.11,13.88,13.22,3.35,2.3,2.35,3.23,3.48,4.2,7.1,10.14,4.11,9.01,4.01,3.55,3.21,3.62,0.87,0.89,9.29,10.14,9.71,a-csk-wtcat-holo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-holo",holo,"csk-wtcat-holo
src-wtcat-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",State 9,Active (BLAminus),Other,Other,DFGin
a-csk-wtcat-holo_b-src-wtcat-holo_seed-891445_sample-3_model,a-csk-wtcat-holo_b-src-wtcat-holo/seed-891445_sample-3,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,D,NA,NA,NA,10.46,2.54,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,59.99,22.05,13.57,10.49,126.76,5.38,13.2,14.79,3.57,2.06,2.75,3.08,3.53,4.22,7.07,10.31,4.22,9.52,3.98,3.69,3.3,3.61,0.87,0.89,9.09,10.18,9.63,a-csk-wtcat-holo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-holo",holo,"csk-wtcat-holo
src-wtcat-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",State 7,Other,Other,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-holo_seed-891445_sample-4_model,a-csk-wtcat-holo_b-src-wtcat-holo/seed-891445_sample-4,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,D,NA,NA,NA,10.8,2.54,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,58.03,20.91,13.74,10.54,134.27,5.51,13.26,13.88,3.8,1.85,2.52,3.25,3.49,4.06,7.06,10.2,4.13,9.57,3.95,3.66,3.22,3.59,0.87,0.89,9.04,10.04,9.54,a-csk-wtcat-holo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-holo",holo,"csk-wtcat-holo
src-wtcat-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",State 7,Other,Other,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1090901_sample-0_model,a-csk-wtcat-holo_b-src-wtcat-py159-apo/seed-1090901_sample-0,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,D,NA,NA,NA,11.62,2.58,Intact,No Ligand,Out,Packed,DFGin,BLBplus,NTout,CTin,61.49,26.53,14.75,NA,NA,5.75,13.93,14.76,NA,NA,NA,NA,3.53,7.61,7.18,10.25,4.01,9.65,3.9,3.79,3.54,3.54,0.82,0.86,10.94,11.24,11.09,a-csk-wtcat-holo_b-src-wtcat-py159-apo,"csk-wtcat-apo
src-wtcat-py159-holo",apo,"csk-wtcat-apo
src-wtcat-py159-holo",TRUE,TRUE,Apo,"csk-wtcat-apo
src-wtcat-py159-holo","csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]",State 5,Other,Other,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1090901_sample-1_model,a-csk-wtcat-holo_b-src-wtcat-py159-apo/seed-1090901_sample-1,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,D,NA,NA,NA,8.51,2.72,Intact,No Ligand,Out,Packed,DFGin,BLBplus,NTout,CTin,59.42,27.44,14.19,NA,NA,5.46,13.14,14.78,NA,NA,NA,NA,3.47,7.51,7.01,10.34,4.14,9.6,3.87,3.61,3.42,3.55,0.81,0.85,11.17,11.8,11.48,a-csk-wtcat-holo_b-src-wtcat-py159-apo,"csk-wtcat-apo
src-wtcat-py159-holo",apo,"csk-wtcat-apo
src-wtcat-py159-holo",TRUE,TRUE,Apo,"csk-wtcat-apo
src-wtcat-py159-holo","csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]",State 2,Other,Other,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1090901_sample-2_model,a-csk-wtcat-holo_b-src-wtcat-py159-apo/seed-1090901_sample-2,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,D,NA,NA,NA,10.96,2.61,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,59.83,26.42,14.26,10.31,112.55,5.71,13.37,14.89,5.24,2.07,3.22,2.73,3.5,4.22,7.02,10.3,3.97,9.6,3.9,3.85,3.46,3.54,0.81,0.85,10.77,11.29,11.03,a-csk-wtcat-holo_b-src-wtcat-py159-apo,"csk-wtcat-holo
src-wtcat-py159-apo",holo,"csk-wtcat-holo
src-wtcat-py159-apo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",State 5,Other,Other,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1090901_sample-3_model,a-csk-wtcat-holo_b-src-wtcat-py159-apo/seed-1090901_sample-3,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,D,NA,NA,NA,9.62,2.55,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,57.2,21.33,13.9,10.07,123.24,5.58,13.19,13.96,4.18,1.78,2.68,2.83,3.49,4.13,7.14,10.31,4.02,9.57,3.94,3.98,3.17,3.65,0.81,0.85,10.98,11.36,11.17,a-csk-wtcat-holo_b-src-wtcat-py159-apo,"csk-wtcat-holo
src-wtcat-py159-apo",holo,"csk-wtcat-holo
src-wtcat-py159-apo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",State 8,Other,Other,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1090901_sample-4_model,a-csk-wtcat-holo_b-src-wtcat-py159-apo/seed-1090901_sample-4,model.cif,A,CSK-WT,Active (BLAminus),N-lobe Receiver,D,NA,NA,NA,11.61,2.59,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,60.52,78.57,16.24,11.7,117.06,7.31,14.28,16.02,6.26,2.49,3.1,2.8,3.44,4.19,7.05,10.01,4.09,8.89,3.86,3.9,3.41,3.66,0.83,0.86,10.51,10.41,10.46,a-csk-wtcat-holo_b-src-wtcat-py159-apo,"csk-wtcat-holo
src-wtcat-py159-apo",holo,"csk-wtcat-holo
src-wtcat-py159-apo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",State 4,Active (BLAminus),Other,Other,DFGin
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1120471_sample-0_model,a-csk-wtcat-holo_b-src-wtcat-py159-apo/seed-1120471_sample-0,model.cif,A,CSK-WT,Active (BLAminus),N-lobe Receiver,D,NA,NA,NA,11.24,2.73,Intact,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,61.34,72.36,15.46,11.62,117.73,7.57,14.37,16.73,4.87,2.48,3.71,3.41,3.56,4.16,7.17,10.08,3.97,8.9,3.98,3.87,3.48,3.63,0.82,0.86,10.63,10.99,10.81,a-csk-wtcat-holo_b-src-wtcat-py159-apo,"csk-wtcat-holo
src-wtcat-py159-apo",holo,"csk-wtcat-holo
src-wtcat-py159-apo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",State 9,Active (BLAminus),Other,Intact,DFGin
